"","Date","Hour.CST.","Fargo","Fargo.1","Fargo.2","Fargo.3","Fargo.4","Fargo.5","Fargo.6","Fargo.7","Fargo.8","Fargo.9","Fargo.10","Fargo.11","Fargo.12","Fargo.13","Fargo.14","Fargo.15","Fargo.16","Fargo.17","Fargo.18"
"8121","2018-11-09","800","10","79","34","36","13.4","21.9","336","11","1","M","996","5","-6","11","79","15.4","23.3","329","9"
"8122","2018-11-09","900","11","79","34","36","13.1","21.4","334","12","12","M","997","6","-5","11","79","15.0","23.6","328","12"
"8123","2018-11-09","1000","13","77","34","36","14.5","23.1","335","10","23","M","997","6","-4","12","77","16.5","26.0","327","9"
"8124","2018-11-09","1100","15","73","34","36","15.8","26.4","341","15","24","M","997","8","-2","15","72","18.3","28.6","334","10"
"8125","2018-11-09","1200","15","73","34","35","14.5","21.9","335","12","21","M","997","8","-1","15","73","16.6","24.5","329","10"
"8126","2018-11-09","1300","16","73","34","35","13.4","20.9","330","11","22","M","997","8","0","15","73","15.6","25.2","323","10"
"8127","2018-11-09","1400","16","68","34","35","12.9","23.8","333","13","19","M","997","7","1","15","68","14.8","25.8","326","11"
"8128","2018-11-09","1500","16","70","34","35","11.8","19.0","344","17","15","M","997","7","1","15","70","13.8","21.3","337","13"
"8129","2018-11-09","1600","15","72","34","35","10.4","18.2","338","13","8","M","997","7","1","15","71","12.0","18.8","331","10"
"8130","2018-11-09","1700","15","70","34","35","7.6","12.8","337","12","2","M","997","7","4","15","69","8.8","13.8","331","11"
"8131","2018-11-09","1800","15","73","34","35","7.3","13.7","340","12","0","M","996","7","3","15","73","8.7","14.6","333","10"
"8132","2018-11-09","1900","14","76","34","35","4.8","9.3","337","15","0","M","996","8","5","14","75","5.7","9.6","331","14"
"8133","2018-11-09","2000","14","75","34","35","3.4","7.1","330","10","0","M","995","7","7","14","75","3.9","8.2","324","9"
"8134","2018-11-09","2100","14","79","34","35","1.4","6.6","319","38","0","M","995","8","14","14","77","1.9","7.0","312","35"
"8135","2018-11-09","2200","13","79","34","35","0.8","2.9","309","33","0","M","995","8","13","13","77","1.1","3.4","310","35"
"8136","2018-11-09","2300","13","75","34","35","1.0","2.6","296","52","0","M","994","7","13","14","73","1.4","3.1","308","57"
"8137","2018-11-09","2400","13","80","34","35","2.1","5.1","233","18","0","M","994","8","13","13","78","2.5","6.2","228","19"
"8138","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"8139","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"8140","2018-11-10","100","12","82","34","35","2.9","6.0","212","13","0","M","993","7","12","12","80","3.6","6.2","208","12"
"8141","2018-11-10","200","9","82","34","35","3.0","5.0","184","12","0","M","993","4","2","10","80","3.8","6.0","183","10"
"8142","2018-11-10","300","8","83","34","35","3.5","5.8","155","7","0","M","992","4","0","9","82","4.4","7.1","147","8"
"8143","2018-11-10","400","7","82","34","35","4.8","8.5","160","8","0","M","991","3","-3","8","82","5.8","9.2","154","8"
"8144","2018-11-10","500","6","81","34","35","5.9","10.5","157","9","0","M","991","2","-5","7","80","7.1","11.6","153","9"
"8145","2018-11-10","600","7","80","34","35","7.4","14.2","151","12","0","M","990","2","-6","7","79","8.6","14.8","147","11"
"8146","2018-11-10","700","9","78","34","35","8.8","16.0","157","11","0","M","989","4","-5","9","78","9.9","17.0","152","11"
"8147","2018-11-10","800","10","78","34","35","10.3","18.2","158","11","1","M","989","5","-4","10","78","11.6","19.3","154","11"
"8148","2018-11-10","900","12","75","34","34","12.7","23.6","162","12","5","M","988","6","-4","12","74","14.4","25.5","157","11"
"8149","2018-11-10","1000","14","73","34","34","13.2","23.8","154","13","9","M","987","6","-2","13","72","15.0","24.3","150","12"
"8150","2018-11-10","1100","15","71","34","34","13.5","25.0","151","13","11","M","987","7","0","15","70","15.5","25.4","145","12"
"8151","2018-11-10","1200","16","79","34","34","14.8","26.3","145","13","12","M","986","11","0","16","78","16.9","29.9","140","12"
"8152","2018-11-10","1300","16","84","34","34","14.5","27.7","146","13","14","M","985","12","1","16","83","16.4","29.1","141","12"
"8153","2018-11-10","1400","17","84","34","34","13.9","25.6","149","13","13","M","985","13","2","17","83","15.8","28.6","144","12"
"8154","2018-11-10","1500","18","84","34","34","13.0","25.1","150","13","13","M","984","14","3","18","84","14.7","26.6","145","12"
"8155","2018-11-10","1600","18","84","34","34","12.9","23.0","146","12","8","M","984","14","4","18","84","14.4","25.8","142","11"
"8156","2018-11-10","1700","19","85","34","34","12.0","21.9","146","12","2","M","983","15","5","18","85","13.6","23.5","142","11"
"8157","2018-11-10","1800","18","86","34","34","11.9","19.9","148","12","0","M","983","15","5","18","86","13.4","22.1","143","11"
"8158","2018-11-10","1900","18","86","34","34","12.0","21.5","153","12","0","M","983","15","5","18","86","13.5","22.4","148","11"
"8159","2018-11-10","2000","19","86","34","34","12.5","21.6","158","12","0","M","983","15","4","18","85","14.0","23.5","153","11"
"8160","2018-11-10","2100","19","85","34","34","12.5","20.5","158","11","0","M","982","15","5","19","85","14.1","22.4","153","10"
"8161","2018-11-10","2200","19","86","34","34","11.1","18.8","160","10","0","M","982","16","6","19","86","12.5","20.8","155","10"
"8162","2018-11-10","2300","20","88","34","34","10.3","16.3","163","9","0","M","982","17","7","20","88","11.5","18.3","158","9"
"8163","2018-11-10","2400","20","89","34","34","8.4","14.1","163","9","0","M","982","17","9","20","89","9.4","15.1","158","8"
"8164","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"8165","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"8166","2018-11-11","100","20","90","34","34","5.0","9.3","168","13","0","M","983","18","12","20","90","5.5","10.0","163","13"
"8167","2018-11-11","200","20","92","34","34","2.0","6.0","193","17","0","M","983","18","20","21","92","2.5","7.1","188","15"
"8168","2018-11-11","300","18","92","34","34","3.4","6.3","278","15","0","M","984","16","12","19","92","5.3","8.8","273","14"
"8169","2018-11-11","400","16","92","34","34","6.0","9.2","297","9","0","M","984","14","7","17","92","8.4","11.9","291","7"
"8170","2018-11-11","500","15","89","34","34","6.7","11.7","295","9","0","M","985","13","4","16","89","9.1","14.4","291","7"
"8171","2018-11-11","600","17","87","34","34","8.0","12.9","300","9","0","M","986","14","6","17","86","10.3","15.2","294","7"
"8172","2018-11-11","700","17","89","34","34","6.9","11.6","294","7","0","M","986","14","6","17","88","9.4","13.6","288","5"
"8173","2018-11-11","800","16","89","34","34","6.4","11.2","304","10","2","M","987","13","5","16","88","8.9","12.9","296","7"
"8174","2018-11-11","900","17","86","34","34","7.3","12.8","305","9","7","M","988","13","6","17","85","9.3","14.1","298","7"
"8175","2018-11-11","1000","18","82","34","34","10.4","16.8","310","10","20","M","989","14","5","18","82","12.8","19.2","303","7"
"8176","2018-11-11","1100","19","80","34","34","11.3","17.5","316","10","28","M","990","14","6","18","80","13.7","19.3","308","8"
"8177","2018-11-11","1200","19","75","34","34","11.3","16.8","318","9","38","M","990","13","6","19","75","13.6","19.3","310","8"
"8178","2018-11-11","1300","20","71","34","34","11.7","18.2","325","12","37","M","991","12","6","19","71","13.7","19.0","316","11"
"8179","2018-11-11","1400","20","68","34","34","10.6","17.0","324","10","27","M","991","11","8","20","68","12.5","20.0","316","9"
"8180","2018-11-11","1500","21","71","34","34","10.8","16.9","318","10","14","M","992","13","8","20","70","13.0","19.4","310","9"
"8181","2018-11-11","1600","21","71","34","34","9.2","16.3","324","10","9","M","993","13","9","21","71","10.9","18.7","316","8"
"8182","2018-11-11","1700","20","79","34","34","7.0","11.6","316","8","2","M","993","14","10","20","79","8.8","12.9","308","7"
"8183","2018-11-11","1800","20","79","34","34","4.6","8.7","319","11","0","M","994","14","13","20","78","5.9","9.7","312","10"
"8184","2018-11-11","1900","20","82","34","34","6.0","14.4","309","14","0","M","995","15","11","20","81","7.6","17.4","302","14"
"8185","2018-11-11","2000","20","76","34","34","8.4","13.4","318","10","0","M","995","14","9","20","75","10.3","15.9","311","9"
"8186","2018-11-11","2100","19","73","34","34","9.2","15.4","322","8","0","M","996","12","8","19","72","10.5","17.2","316","10"
"8187","2018-11-11","2200","19","78","34","34","9.8","16.2","325","10","0","M","997","13","7","19","77","11.5","17.8","316","9"
"8188","2018-11-11","2300","18","78","34","34","8.2","12.8","325","9","0","M","998","13","7","18","78","9.7","14.7","317","9"
"8189","2018-11-11","2400","18","76","34","34","8.2","12.9","318","8","0","M","998","11","6","18","75","9.4","14.7","314","9"
"8190","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"8191","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"8192","2018-11-12","100","18","78","34","34","7.5","12.2","303","10","0","M","999","12","7","18","77","9.6","14.2","297","8"
"8193","2018-11-12","200","18","73","34","34","9.2","14.3","316","9","0","M","999","10","5","18","73","11.1","16.8","308","7"
"8194","2018-11-12","300","16","75","34","34","10.5","20.5","343","20","0","M","1000","10","3","16","75","12.4","24.1","336","14"
"8195","2018-11-12","400","16","70","34","34","10.2","15.6","336","12","0","M","1000","7","2","16","69","11.7","18.0","329","10"
"8196","2018-11-12","500","15","69","34","34","7.3","12.4","322","9","0","M","1000","7","4","15","68","8.8","14.3","315","8"
"8197","2018-11-12","600","15","71","34","34","6.4","10.8","313","8","0","M","1001","7","5","15","70","8.1","12.4","305","6"
"8198","2018-11-12","700","15","77","34","34","6.3","11.9","296","9","0","M","1001","9","5","15","75","8.2","13.3","290","7"
"8199","2018-11-12","800","15","80","34","34","6.8","12.9","291","8","1","M","1001","10","4","15","79","8.9","14.8","285","6"
"8200","2018-11-12","900","16","79","34","34","8.6","16.0","298","11","5","M","1001","10","4","16","78","10.9","17.4","292","9"
"8201","2018-11-12","1000","14","81","34","34","10.3","16.8","357","18","14","M","1002","9","0","14","81","11.9","18.4","350","16"
"8202","2018-11-12","1100","13","72","34","34","10.5","16.2","346","15","28","M","1002","6","-1","13","72","12.3","18.9","339","10"
"8203","2018-11-12","1200","12","67","34","34","10.5","15.7","348","16","29","M","1002","3","-2","12","67","12.3","17.3","341","11"
"8204","2018-11-12","1300","12","63","34","34","8.3","14.9","345","15","38","M","1002","2","-1","12","63","9.4","16.2","338","12"
"8205","2018-11-12","1400","13","60","34","34","8.1","13.7","325","15","30","M","1001","1","0","12","60","9.5","14.8","318","14"
"8206","2018-11-12","1500","13","55","34","34","7.5","12.3","326","13","28","M","1001","-1","1","12","55","8.6","12.9","318","11"
"8207","2018-11-12","1600","12","56","34","34","6.3","11.2","312","11","14","M","1000","-1","1","12","55","8.1","11.6","305","9"
"8208","2018-11-12","1700","11","60","34","34","2.8","6.1","322","13","4","M","1000","0","11","12","58","4.0","7.7","316","12"
"8209","2018-11-12","1800","11","63","34","34","1.6","5.3","337","13","0","M","1000","0","11","11","61","2.4","5.7","328","10"
"8210","2018-11-12","1900","12","65","34","34","2.0","4.0","321","11","0","M","1000","2","12","12","64","2.8","5.2","316","10"
"8211","2018-11-12","2000","11","66","34","34","1.1","3.2","328","26","0","M","1000","2","11","12","65","1.8","5.0","324","28"
"8212","2018-11-12","2100","11","67","34","34","0.7","1.9","340","64","0","M","999","2","11","12","65","0.8","2.1","27","30"
"8213","2018-11-12","2200","9","73","34","34","2.3","4.2","187","16","0","M","999","2","9","11","66","2.9","5.2","186","12"
"8214","2018-11-12","2300","11","73","34","34","4.8","8.2","186","13","0","M","999","3","1","11","71","5.5","9.1","182","12"
"8215","2018-11-12","2400","11","73","34","34","5.6","9.7","201","10","0","M","999","4","1","11","72","5.7","9.6","202","15"
"8216","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"8217","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"8218","2018-11-13","100","11","77","33","34","3.5","7.6","218","12","0","M","999","5","4","11","76","3.3","7.7","225","14"
"8219","2018-11-13","200","11","79","33","34","3.8","6.2","231","9","0","M","999","6","3","11","78","4.4","7.3","226","8"
"8220","2018-11-13","300","11","79","33","34","3.8","6.7","212","17","0","M","999","6","3","11","79","4.3","8.0","208","16"
"8221","2018-11-13","400","11","80","33","34","4.2","6.6","196","7","0","M","998","6","3","11","79","4.8","7.7","193","7"
"8222","2018-11-13","500","11","79","33","34","5.0","7.6","198","7","0","M","998","6","2","11","78","5.6","8.2","193","6"
"8223","2018-11-13","600","11","78","33","34","4.5","6.8","198","7","0","M","998","5","2","11","77","5.4","7.6","194","6"
"8224","2018-11-13","700","9","81","33","34","4.5","7.8","177","10","0","M","998","4","0","10","80","5.3","8.8","176","9"
"8225","2018-11-13","800","8","83","33","34","4.8","8.2","173","7","1","M","997","4","-2","9","83","5.7","9.1","172","7"
"8226","2018-11-13","900","9","81","33","34","5.9","9.3","186","9","12","M","997","4","-2","9","81","6.6","9.8","183","8"
"8227","2018-11-13","1000","12","77","33","34","6.3","8.7","194","9","23","M","998","6","1","12","77","6.9","9.3","190","8"
"8228","2018-11-13","1100","15","72","33","34","6.0","9.5","197","11","28","M","997","7","5","14","71","6.6","10.2","192","10"
"8229","2018-11-13","1200","17","66","33","34","7.1","10.8","185","13","31","M","997","8","6","17","65","7.8","11.6","181","12"
"8230","2018-11-13","1300","19","66","33","34","7.0","11.6","191","16","36","M","996","9","8","18","65","7.7","12.2","187","15"
"8231","2018-11-13","1400","20","66","33","34","7.4","13.2","194","15","37","M","996","10","9","19","65","8.1","13.7","190","14"
"8232","2018-11-13","1500","21","64","33","34","5.9","11.1","173","18","27","M","995","10","12","21","63","6.6","11.1","170","17"
"8233","2018-11-13","1600","20","66","33","34","6.2","9.7","161","10","8","M","995","11","11","20","65","7.0","11.3","156","10"
"8234","2018-11-13","1700","20","70","33","34","7.0","12.6","162","11","1","M","995","12","10","20","69","7.9","13.7","156","10"
"8235","2018-11-13","1800","20","73","33","34","8.1","12.9","163","10","0","M","994","13","10","20","72","8.9","13.9","158","10"
"8236","2018-11-13","1900","20","74","33","34","7.5","12.8","167","10","0","M","994","13","10","20","73","8.5","14.4","162","10"
"8237","2018-11-13","2000","20","75","33","34","7.2","12.7","153","10","0","M","993","13","9","20","75","8.3","12.8","148","10"
"8238","2018-11-13","2100","19","76","33","34","6.8","13.6","149","11","0","M","993","13","9","19","76","7.9","15.6","144","11"
"8239","2018-11-13","2200","19","76","33","34","8.9","14.9","151","10","0","M","993","12","7","19","75","10.1","15.8","146","10"
"8240","2018-11-13","2300","18","76","33","34","9.6","16.2","158","9","0","M","992","12","6","19","75","10.9","17.8","153","9"
"8241","2018-11-13","2400","18","78","33","34","9.0","14.1","160","8","0","M","992","12","6","18","77","10.2","15.6","155","8"
"8242","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"8243","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"8244","2018-11-14","100","18","80","33","34","8.8","15.4","158","9","0","M","992","13","6","18","79","10.1","15.4","154","8"
"8245","2018-11-14","200","18","81","33","34","8.6","14.6","156","9","0","M","992","13","7","19","80","9.8","15.4","151","8"
"8246","2018-11-14","300","19","82","33","33","9.3","16.8","158","10","0","M","991","14","7","19","81","10.6","16.5","154","10"
"8247","2018-11-14","400","19","82","33","33","8.5","14.9","158","9","0","M","991","15","8","20","82","9.7","15.9","153","9"
"8248","2018-11-14","500","20","83","33","33","9.4","15.2","153","10","0","M","990","15","8","20","82","10.8","16.3","148","10"
"8249","2018-11-14","600","20","83","33","33","9.2","15.4","157","9","0","M","990","16","8","20","83","10.6","17.3","152","9"
"8250","2018-11-14","700","21","83","33","33","9.7","17.3","160","9","0","M","990","16","9","21","83","11.0","18.0","155","9"
"8251","2018-11-14","800","21","83","33","33","10.2","18.4","157","9","1","M","989","17","9","21","83","11.4","19.3","152","9"
"8252","2018-11-14","900","23","79","33","33","12.4","20.7","160","10","12","M","988","18","11","23","79","14.0","23.0","154","10"
"8253","2018-11-14","1000","27","75","33","33","12.2","19.4","158","11","20","M","987","20","15","27","75","13.8","21.0","154","10"
"8254","2018-11-14","1100","31","70","33","33","13.9","23.8","159","10","29","M","987","22","20","31","69","15.7","24.3","155","10"
"8255","2018-11-14","1200","35","67","33","33","12.6","20.7","160","10","33","M","985","25","25","35","66","14.0","21.8","156","10"
"8256","2018-11-14","1300","38","66","33","33","14.3","21.8","163","10","33","M","984","27","28","38","65","16.1","25.1","158","10"
"8257","2018-11-14","1400","40","67","33","33","14.1","22.9","166","10","28","M","983","29","31","40","65","16.1","26.0","160","9"
"8258","2018-11-14","1500","40","71","33","33","13.9","23.5","163","10","13","M","982","32","32","40","70","15.9","25.1","159","9"
"8259","2018-11-14","1600","41","75","33","33","10.6","19.3","166","10","10","M","982","33","33","41","73","12.3","21.3","161","9"
"8260","2018-11-14","1700","41","77","33","33","9.5","15.4","166","9","3","M","981","34","34","41","75","11.1","17.8","162","9"
"8261","2018-11-14","1800","41","78","33","33","10.8","17.5","166","9","0","M","980","34","33","41","76","12.7","20.8","161","9"
"8262","2018-11-14","1900","40","76","33","33","9.3","14.2","171","9","0","M","980","33","33","41","74","11.0","16.3","166","8"
"8263","2018-11-14","2000","40","74","33","34","8.5","13.9","170","9","0","M","979","32","33","40","71","10.0","15.6","166","9"
"8264","2018-11-14","2100","40","71","33","34","10.3","16.4","176","8","0","M","979","31","32","40","68","12.0","19.4","172","8"
"8265","2018-11-14","2200","39","74","33","34","10.4","16.9","177","9","0","M","978","31","31","39","71","11.9","18.2","173","8"
"8266","2018-11-14","2300","37","77","33","34","9.0","14.3","176","9","0","M","978","31","30","38","74","10.5","15.3","172","8"
"8267","2018-11-14","2400","37","79","33","34","8.9","13.8","178","8","0","M","977","31","29","37","77","10.4","15.1","174","8"
"8268","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"8269","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"8270","2018-11-15","100","35","83","33","34","7.2","13.4","169","9","0","M","977","30","28","35","81","8.6","15.4","165","9"
"8271","2018-11-15","200","33","87","33","34","6.2","9.8","164","11","0","M","977","30","27","34","85","7.5","12.1","160","10"
"8272","2018-11-15","300","33","88","33","34","6.3","10.8","172","9","0","M","976","29","26","33","86","7.6","11.9","169","9"
"8273","2018-11-15","400","33","87","33","34","6.2","10.2","183","11","0","M","976","29","26","33","85","7.5","11.1","180","9"
"8274","2018-11-15","500","32","87","33","34","4.9","8.7","180","12","0","M","975","29","26","33","86","6.1","10.2","176","11"
"8275","2018-11-15","600","31","88","33","34","3.8","6.6","189","8","0","M","975","28","26","32","86","4.9","7.7","188","10"
"8276","2018-11-15","700","33","84","33","34","4.2","11.7","204","27","0","M","975","28","28","33","80","5.4","14.7","205","24"
"8277","2018-11-15","800","33","82","34","34","4.9","13.4","210","12","1","M","975","29","28","34","79","6.3","13.8","207","11"
"8278","2018-11-15","900","34","82","34","34","5.1","9.0","233","15","6","M","975","29","29","35","79","6.8","10.8","230","13"
"8279","2018-11-15","1000","37","76","34","34","5.7","10.0","269","15","19","M","975","31","32","37","76","7.3","10.9","264","13"
"8280","2018-11-15","1100","39","75","34","34","6.5","10.5","304","14","19","M","975","31","33","38","75","8.1","12.3","298","12"
"8281","2018-11-15","1200","37","81","34","34","8.9","17.2","338","14","12","M","976","32","30","37","80","10.5","19.5","330","12"
"8282","2018-11-15","1300","34","92","34","34","11.4","21.5","337","12","5","M","976","32","25","34","91","13.3","23.0","330","10"
"8283","2018-11-15","1400","31","93","34","34","14.5","23.6","337","13","5","M","977","30","20","31","93","16.4","25.6","332","9"
"8284","2018-11-15","1500","30","95","34","34","14.6","24.5","339","13","4","M","978","29","18","30","95","16.8","27.6","332","10"
"8285","2018-11-15","1600","28","96","34","34","16.2","29.0","340","14","2","M","979","27","16","28","96","18.7","32.0","333","11"
"8286","2018-11-15","1700","27","96","34","34","15.2","25.2","347","16","1","M","980","26","14","26","95","18.2","27.0","339","9"
"8287","2018-11-15","1800","26","94","34","34","15.5","25.4","341","14","0","M","981","25","13","26","93","17.9","29.4","335","9"
"8288","2018-11-15","1900","26","94","34","34","15.7","24.8","342","15","0","M","982","25","13","26","93","18.1","27.5","336","10"
"8289","2018-11-15","2000","26","91","34","34","15.9","24.3","346","15","0","M","982","23","12","25","90","19.1","28.9","339","9"
"8290","2018-11-15","2100","25","89","34","34","14.4","23.3","344","16","0","M","983","22","12","25","89","16.8","26.5","337","10"
"8291","2018-11-15","2200","25","87","34","34","15.7","25.6","344","19","0","M","983","21","11","24","86","18.3","27.5","338","13"
"8292","2018-11-15","2300","25","83","34","34","14.3","25.2","348","17","0","M","983","20","12","25","83","17.1","29.0","341","12"
"8293","2018-11-15","2400","25","83","34","34","10.1","18.4","340","15","0","M","984","20","14","25","83","11.4","18.4","335","13"
"8294","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"8295","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"8296","2018-11-16","100","22","83","34","34","8.7","14.2","318","11","0","M","984","17","11","22","83","11.1","17.2","310","9"
"8297","2018-11-16","200","20","84","34","34","6.6","12.1","324","8","0","M","984","16","10","20","84","8.4","14.2","316","8"
"8298","2018-11-16","300","22","82","34","34","7.2","13.3","332","10","0","M","984","18","13","22","82","8.3","13.8","324","9"
"8299","2018-11-16","400","24","82","34","34","6.7","12.6","346","13","0","M","984","19","15","23","82","7.1","13.9","342","13"
"8300","2018-11-16","500","24","82","34","34","5.3","9.7","3","15","0","M","984","19","16","24","81","6.1","11.1","358","11"
"8301","2018-11-16","600","24","83","34","34","4.0","7.2","7","13","0","M","984","19","18","24","82","4.7","8.5","2","11"
"8302","2018-11-16","700","24","84","34","34","2.3","6.2","345","29","0","M","985","19","24","24","83","2.9","6.3","340","29"
"8303","2018-11-16","800","24","85","34","34","1.4","5.0","340","45","0","M","985","20","24","24","83","1.7","6.2","325","45"
"8304","2018-11-16","900","24","84","34","34","5.0","9.0","4","14","4","M","985","20","17","24","83","5.9","11.2","359","11"
"8305","2018-11-16","1000","24","82","34","34","6.7","11.3","17","13","8","M","986","19","15","24","82","7.7","12.1","10","11"
"8306","2018-11-16","1100","24","84","34","34","7.7","13.1","18","12","10","M","986","19","14","24","84","8.8","14.3","12","10"
"8307","2018-11-16","1200","21","81","34","34","9.4","14.8","21","12","14","M","986","16","10","21","81","10.8","16.4","15","10"
"8308","2018-11-16","1300","21","80","34","34","8.9","14.6","17","12","13","M","986","16","10","21","80","10.2","16.4","10","13"
"8309","2018-11-16","1400","20","77","34","34","10.5","16.4","13","12","15","M","986","14","7","20","77","12.0","18.5","6","13"
"8310","2018-11-16","1500","19","78","34","34","10.9","17.3","8","15","9","M","987","13","6","19","78","12.6","18.9","2","13"
"8311","2018-11-16","1600","19","79","34","34","11.0","20.2","8","14","5","M","988","13","6","19","78","12.9","22.1","2","13"
"8312","2018-11-16","1700","18","78","34","34","12.8","21.1","6","17","1","M","989","12","4","18","77","15.0","23.8","0","15"
"8313","2018-11-16","1800","18","78","34","34","12.9","22.1","3","19","0","M","991","12","3","18","78","15.1","24.9","358","18"
"8314","2018-11-16","1900","17","77","34","34","12.2","21.1","6","19","0","M","991","11","3","17","77","14.5","22.9","360","17"
"8315","2018-11-16","2000","18","77","34","34","11.7","22.1","3","17","0","M","992","12","4","18","77","13.0","24.0","357","20"
"8316","2018-11-16","2100","17","78","34","34","13.6","22.8","6","18","0","M","993","11","2","17","77","16.2","25.2","360","18"
"8317","2018-11-16","2200","16","79","34","34","12.4","19.6","1","19","0","M","995","11","2","16","79","14.3","22.0","355","18"
